Index;Scene;Character_name;Character_gender;Dialogue
1127;94;Mimir;Male;your mission will go considerably smoother without me In the mix come back for me when you're done
1128;95;Freya;Female;hold on something's not right Opinbera world tree roots found in Odin's damn knots that's how he did it come on
1129;95;Kratos;Male;Freya
1130;95;Freya;Female;Drag it out, don't let it hide in the real near
1131;95;Kratos;Male;I have it
1132;95;Freya;Female;in that case
1133;95;Kratos;Male;Hurry
1134;95;Freya;Female;Finally
1135;95;Kratos;Male;you are free
1136;95;Freya;Female;In Vanaheim yes but there are more roots it's going back in
1137;95;Kratos;Male;we will not let it
1138;95;Freya;Female;I have to break his hold on me and you are in the way
1139;96;Freya;Female;Uhh get out get out of me I got it
1140;96;Kratos;Male;is it done
1141;96;Freya;Female;it's over it's really
1142;96;Kratos;Male;and now that you have what you seek
1143;96;Freya;Female;I suppose this is the point where I forgive you or I kill you
1144;96;Kratos;Male;Have you decided?
1145;96;Freya;Female;to be honest I don't think I can do either there's still a part of me that is so angry and it'll always be it'll always be angry but no you are not the one who needs to die I do see that look everything that's happened between us
1146;96;Kratos;Male;no need to explain not to me not for that I do not regret saving your life and never will but the choice between life and death should have been yours to make I should not have robbed you of that choice
1147;97;Freya;Female;Wait, Skoll and Hati are in Vanaheim?
1148;97;Kratos;Male;we learned the Giants rescued them from Odin and brought them here
1149;97;Freya;Female;And look the sunlight wakes the sleeping roots see how they stretch to welcome the sun beautiful no? a far cry from the sheets of Midgard's snow I've grown accustomed to
1150;98;Freyr;Male;Nad it really is you you returned to us at last
1151;98;Freya;Female;yes
1152;98;Freyr;Male;uh let's celebrate you reclaim the throne will rebuild me and you against the world huh just like the old days
1153;98;Freya;Female;I am not staying
1154;98;Freyr;Male;I don't understand You are here maybe together we can take back what's ours
1155;98;Freya;Female;I only just got back what's mine I still have work to do
1156;98;Freyr;Male;you have seen what's left of the realm right that we really mean that little to you
1157;98;Freya;Female;you question my loyalty Vanaheim turned its back on me
1158;98;Freyr;Male;oh you still can't let go of that old fight
1159;98;Freya;Female;it was my duty to save as many of our people as possible my responsibility one you didn't take seriously then and from the looks of it one you don't now
1160;98;Freyr;Male;you think this is a game to me
1161;98;Freya;Female;yeah
1162;98;Freyr;Male;we lost everything to that maniac you called husband the man's family set me on fire how did you expect me to react
1163;98;Freya;Female;like my brother like the boy that used to have my back no matter what and who I always supported no matter how selfish his choices I expected you come and find me that no matter how hurt or angry you wouldn't abandon me When I needed you the most
1164;98;Freyr;Male;Freya please I thought you were dead
1165;98;Freya;Female;yeah
1166;98;Freyr;Male;I've had to live lifetimes with those last awful words I said to you have any idea of what that's like knowing that your own selfishness hurt the person that you cared about the most Abandon tou? Freya I mourned you I have missed you so much
1167;98;Freya;Female;And I you Yngvi but I won't bind myself to another realm when I finally have my freedom I'll send help though and I will come back I promise
1168;98;Freyr;Male;this hasn't been your home for a long time has it uh do what you gotta do
1169;98;Brok;Male;all right all right that's enough ain't you all got nothing better to do than gawking at family sorting squabbles come on you two not you got a few things to square with y'all
1170;99;Brok;Male;How about I set you up with some Sonic mojo call it a trade
1171;99;Freya;Female;very well
1172;99;Brok;Male;third of all if you ain't staying here bears mentioning that Sindri and I find ourselves running a flophouse for unemployed gods if you're done freezing your backside off in Midgard maybe come back with beardo there check up on your old pal Tyr
1173;99;Freya;Female;here that's kind of you Brok I may do just that
1174;99;Brok;Male;all right then I'll meet y'all back at the house unless you want me to fix anything up first
1175;99;Mimir;Male;well brother care to meet our new allies or shall we depart?
1176;100;Freya;Female;Bryna go ahead carve the letter
1177;100;Kratos;Male;Syna
1178;100;Freya;Female;it's an incantation I'll speak it Syna
1179;100;Mimir;Male;The Elves in Freyr's camp mention a gate like this in Alfheim Kept on about some sacred light Elf sanctum right past the Barrens
1180;100;Freya;Female;a trip to Alfheim
1181;101;Freya;Female;The runic word appeared over there see it Megin we should be able to reach the wedding site now I can't read that from here let's head back and I can take a better look the word is complete but I still can't read it from here let's head back down
1182;101;Kratos;Male;are you ready
1183;101;Freya;Female;yes there it is my final tie to Asgard we drove that sword into the pillar together the sword was forged for the ceremony symbol of our union Molna Molna
1184;101;Kratos;Male;the stone refuses to let go
1185;101;Freya;Female;Molna the deepest wounds form the strongest bonds bastard said it as part of our vows I hate it when he's right Asgard holds a part of me I can't sever My bond to my son to the Valkyries that damn realm isn't just Odin's it belongs to me too the pain he caused is his I refuse to keep holding on to it this sword no longer holds our legacy but it will serve as mine
1186;101;Mimir;Male;a much more fitting use for it
1187;102;Mimir;Male;Well brother before you see the lad again might we discuss an approach
1188;102;Kratos;Male;he will tell me where he has been that is my Approach
1189;102;Mimir;Male;Aye classic Spartan diplomacy
1190;102;Freya;Female;wait did you say Odin invited him to Asgard and then he disappeared for two days
1191;102;Mimir;Male;Aye but surely the lad's got more sense than to
1192;102;Freya;Female;don't underestimate Odin's powers of persuasion he filled my son's head with lies why wouldn't he do the same with yours
1193;102;Kratos;Male;Hmm
1194;103;Sindri;Male;you better screw his head back on and I mean tightly
1195;103;Atreus;Male;so you're back
1196;103;Kratos;Male;are you ready to answer me
1197;103;Atreus;Male;about what
1198;103;Kratos;Male;where did you go you see was it Odin
1199;103;Atreus;Male;what is that what you think
1200;103;Kratos;Male;do you deny it answer me did you go to Asgard
1201;103;Atreus;Male;No of course not but so what if I did it's my future it's my life
1202;103;Kratos;Male;you are my son
1203;103;Atreus;Male;then why don't you trust me
1204;103;Kratos;Male;if you want me to trust you then tell me the truth
1205;103;Atreus;Male;the truth is you're being a complete asshole
1206;103;Mimir;Male;laddie you know that's no way to change a man's mind
1207;103;Atreus;Male;he doesn't have any faith in me it's fine if he keeps secrets it's fine if mom did
1208;103;Kratos;Male;that is not fine her secrets haunt every step of this path
1209;103;Atreus;Male;oh okay so you don't believe in her anymore either
1210;103;Kratos;Male;this is not about your mother what you have done is lie
1211;103;Atreus;Male;wonder where I learned that
1212;103;Mimir;Male;that's quite enough
1213;103;Atreus;Male;since when do you always take his side
1214;103;Mimir;Male;since he became the one making sense
1215;103;Atreus;Male;look I was only thinking about going to Odin but I swear it's for a good reason
1216;103;Freya;Female;There is no good reason to go to Odin
1217;103;Tyr;Male;he'll only cloud your mind
1218;103;Atreus;Male;but I'd be going for us
1219;103;Mimir;Male;I gotta stop something bad from happening something bad did happen look at me at Freya at Tyr Odin did this to us
1220;103;Brok;Male;what's got everyone caterwauling all of a sudden
1221;103;Sindri;Male;Atreus wants to go to Asgard
1222;103;Brok;Male;Asgard He get kicked in the head or something
1223;103;Atreus;Male;great I guess everybody's against me now
1224;103;Kratos;Male;You must choose who are you going to be Are you going to continue to lie and keep things from me? Or are you my son?
1225;103;Atreus;Male;choose I never get to choose just leave me alone
1226;103;Kratos;Male;listen
1227;103;Atreus;Male;let go of me
1228;103;Kratos;Male;Listen
1229;103;Atreus;Male;I said let go
1230;103;Brok;Male;What the fuck?
1231;103;Sindri;Male;Atreus it's Sindri just try to keep control
1232;103;Atreus;Male;Come on
1233;103;Kratos;Male;Boy
1234;103;Atreus;Male;great
1235;104;Atreus;Male;Just need someplace warm then I can figure out where to go next Chaurli no Chaurli please please Chaurli hey big guy I am here now don't you worry I need to get you warm you are gonna have to stan to let me into that house you can do that come on Chaurli you have to do this I can't help if you don't Heimili Heimili good good boy what a mess I know buddy I know it's cold in here Freya hasn't been checking on you right too busy hunting is down I can't believe she never came back to check on her house to check on you that's not an excuse you're welcome where do I go now I can't stay I just can't let my dad die too there's got to be something I can do it's okay buddy think he's here for me I'll be okay I think Okay I'm ready take me to him
1236;105;Atreus;Male;Odin what am I gonna say to Odin uh hi I came to be your Apprentice I guess but it doesn't mean I like serve you now
1237;106;Skjoldr;Male;you need help you uh you look a little lost
1238;106;Atreus;Male;oh I'm just getting my bearings
1239;106;Skjoldr;Male;well there's not gonna see this way except the big wall
1240;106;Atreus;Male;is there a gate to go through
1241;106;Skjoldr;Male;nope not unless you're an Aesir God but I guess you know that if you were an Aesir God
1242;106;Atreus;Male;me no I'm from Midgard
1243;106;Skjoldr;Male;what no shit me too I'm Skjoldr
1244;106;Atreus;Male;Loki hang on are you all from Midgard
1245;106;Skjoldr;Male;yep the uh All-Fathers saved us from the desolation gave us a safe place to settle but we don't go in there can't get into the city unless you know Magic you you don't know magic do you
1246;106;Atreus;Male;a little bit yeah
1247;106;Skjoldr;Male;what no shit you walk through walls
1248;106;Atreus;Male;not yet
1249;106;Skjoldr;Male;oh
1250;106;Atreus;Male;couldn't I just climb over it
1251;106;Skjoldr;Male;that without any gear no aren't you afraid of dying
1252;106;Atreus;Male;well yeah I mean look at that but Odin awaits
1253;106;Skjoldr;Male;you know the All-Father
1254;106;Atreus;Male;I am sort of his Apprentice
1255;106;Skjoldr;Male;no shit what is he teaching you
1256;106;Atreus;Male;I'm not sure
1257;106;Skjoldr;Male;well how many other students
1258;106;Atreus;Male;I don't know
